id,key,value,type
1399785228,public_transport,stop_position,regular
1399785228,ref,91317,regular
1399785228,source,massdot_import_081211,regular
1399785229,attribution,massDOT,regular
1399785229,bus,yes,regular
1399785229,highway,bus_stop,regular
1399785229,name,Huntington Ave @ Gainsborough St,regular
1399785229,network,MBTA,regular
1399785229,operator,MBTA,regular
1399785229,public_transport,stop_position,regular
1399785229,ref,31391,regular
1399785229,source,massdot_import_081211,regular
1399785230,attribution,massDOT,regular
1399785230,bus,yes,regular
1399785230,highway,bus_stop,regular
1399785230,name,Huntington Ave @ Jamaicaway,regular
1399785230,network,MBTA,regular
1399785230,operator,MBTA,regular
1399785230,public_transport,stop_position,regular
1399785230,ref,1314,regular
1399785230,source,massdot_import_081211,regular
1399785231,attribution,massDOT,regular
1399785231,bus,yes,regular
1399785231,highway,bus_stop,regular
1399785231,name,Huntington Ave @ Longwood Ave,regular
1399785231,network,MBTA,regular
1399785231,operator,MBTA,regular
1399785231,public_transport,stop_position,regular
1399785231,ref,31317,regular
1399785231,source,massdot_import_081211,regular
1399785232,attribution,massDOT,regular
1399785232,bus,yes,regular
1399785232,highway,bus_stop,regular
1399785232,name,Huntington Ave @ Longwood Ave,regular
1399785232,network,MBTA,regular
1399785232,operator,MBTA,regular
1399785232,public_transport,stop_position,regular
1399785232,ref,91391,regular
1399785232,source,massdot_import_081211,regular
1399785233,attribution,massDOT,regular
1399785233,bus,yes,regular
1399785233,highway,bus_stop,regular
1399785233,name,Huntington Ave @ Louis Prang St,regular
1399785233,network,MBTA,regular
1399785233,operator,MBTA,regular
1399785233,public_transport,stop_position,regular
1399785233,ref,71391,regular
1399785233,source,massdot_import_081211,regular
1399785234,attribution,massDOT,regular
1399785234,bus,yes,regular
1399785234,highway,bus_stop,regular
1399785234,name,Huntington Ave @ Mass Ave,regular
1399785234,network,MBTA,regular
1399785234,operator,MBTA,regular
1399785234,public_transport,stop_position,regular
1399785234,ref,34513,regular
1399785234,source,massdot_import_081211,regular
1399785235,attribution,massDOT,regular
1399785235,bus,yes,regular
1399785235,highway,bus_stop,regular
1399785235,name,Huntington Ave @ Mass Ave,regular
1399785235,network,MBTA,regular
1399785235,operator,MBTA,regular
1399785235,public_transport,stop_position,regular
1399785235,ref,34514,regular
1399785235,source,massdot_import_081211,regular
1399785236,attribution,massDOT,regular
1399785236,bus,yes,regular
1399785236,highway,bus_stop,regular
1399785236,name,Huntington Ave @ Mission St,regular
1399785236,network,MBTA,regular
1399785236,operator,MBTA,regular
1399785236,public_transport,stop_position,regular
1399785236,ref,1316,regular
1399785236,source,massdot_import_081211,regular
1399785237,attribution,massDOT,regular
1399785237,bus,yes,regular
1399785237,highway,bus_stop,regular
1399785237,name,Huntington Ave @ Opera Pl,regular
1399785237,network,MBTA,regular
1399785237,operator,MBTA,regular
1399785237,public_transport,stop_position,regular
1399785237,ref,41391,regular
1399785237,source,massdot_import_081211,regular
1399785238,attribution,massDOT,regular
1399785238,bus,yes,regular
1399785238,highway,bus_stop,regular
1399785238,name,Huntington Ave @ Parker Hill Ave,regular
1399785238,network,MBTA,regular
1399785238,operator,MBTA,regular
1399785238,public_transport,stop_position,regular
1399785238,ref,1315,regular
1399785238,source,massdot_import_081211,regular
1399785239,attribution,massDOT,regular
1399785239,bus,yes,regular
1399785239,highway,bus_stop,regular
1399785239,name,Huntington Ave @ Parker St,regular
1399785239,network,MBTA,regular
1399785239,operator,MBTA,regular
1399785239,public_transport,stop_position,regular
1399785239,ref,71317,regular
1399785239,source,massdot_import_081211,regular
1399785240,attribution,massDOT,regular
1399785240,bus,yes,regular
1399785240,highway,bus_stop,regular
1399785240,name,Huntington Ave @ Ring Rd,regular
1399785240,network,MBTA,regular
1399785240,operator,MBTA,regular
1399785240,public_transport,stop_position,regular
1399785240,ref,30174,regular
1399785240,source,massdot_import_081211,regular
1399785241,attribution,massDOT,regular
1399785241,bus,yes,regular
1399785241,highway,bus_stop,regular
1399785241,name,Huntington Ave @ Riverway,regular
1399785241,network,MBTA,regular
1399785241,operator,MBTA,regular
1399785241,public_transport,stop_position,regular
1399785241,ref,1366,regular
1399785241,source,massdot_import_081211,regular
1399785242,attribution,massDOT,regular
1399785242,bus,yes,regular
1399785242,highway,bus_stop,regular
1399785242,name,Huntington Ave @ Ruggles St,regular
1399785242,network,MBTA,regular
1399785242,operator,MBTA,regular
1399785242,public_transport,stop_position,regular
1399785242,ref,51317,regular
1399785242,source,massdot_import_081211,regular
1399785247,attribution,massDOT,regular
1399785247,bus,yes,regular
1399785247,highway,bus_stop,regular
1399785247,name,Huntington Ave @ Tremont St - Brigham Circle,regular
1399785247,network,MBTA,regular
1399785247,operator,MBTA,regular
1399785247,public_transport,stop_position,regular
1399785247,ref,11317,regular
1399785247,source,massdot_import_081211,regular
1399785248,attribution,massDOT,regular
1399785248,bus,yes,regular
1399785248,highway,bus_stop,regular
1399785248,name,Huntington Ave @ Wigglesworth St,regular
1399785248,network,MBTA,regular
1399785248,operator,MBTA,regular
1399785248,public_transport,stop_position,regular
1399785248,ref,21317,regular
1399785248,source,massdot_import_081211,regular
1399785642,attribution,massDOT,regular
1399785642,bus,yes,regular
1399785642,highway,bus_stop,regular
1399785642,name,Ipswich St @ Boylston St,regular
1399785642,network,MBTA,regular
1399785642,operator,MBTA,regular
1399785642,public_transport,stop_position,regular
1399785642,ref,1922,regular
1399785642,source,massdot_import_081211,regular
1399785651,attribution,massDOT,regular
1399785651,bus,yes,regular
1399785651,highway,bus_stop,regular
1399785651,name,Ipswich St @ Boylston St,regular
1399785651,network,MBTA,regular
1399785651,operator,MBTA,regular
1399785651,public_transport,stop_position,regular
1399785651,ref,1928,regular
1399785651,source,massdot_import_081211,regular
1399785653,attribution,massDOT,regular
1399785653,bus,yes,regular
1399785653,highway,bus_stop,regular
1399785653,name,Ipswich St @ Boylston St,regular
1399785653,network,MBTA,regular
1399785653,operator,MBTA,regular
1399785653,public_transport,stop_position,regular
1399785653,ref,1931,regular
1399785653,source,massdot_import_081211,regular
1399785658,attribution,massDOT,regular
1399785658,bus,yes,regular
1399785658,highway,bus_stop,regular
1399785658,name,Ipswich St @ Boylston St,regular
1399785658,network,MBTA,regular
1399785658,operator,MBTA,regular
1399785658,public_transport,stop_position,regular
1399785658,ref,31918,regular
1399785658,source,massdot_import_081211,regular
1399785661,attribution,massDOT,regular
1399785661,bus,yes,regular
1399785661,highway,bus_stop,regular
1399785661,name,Ipswich St @ Charlesgate  E,regular
1399785661,network,MBTA,regular
1399785661,operator,MBTA,regular
1399785661,public_transport,stop_position,regular
1399785661,ref,1930,regular
1399785661,source,massdot_import_081211,regular
1399785665,attribution,massDOT,regular
1399785665,bus,yes,regular
1399785665,highway,bus_stop,regular
1399785665,name,Ipswich St @ Charlesgate E,regular
1399785665,network,MBTA,regular
1399785665,operator,MBTA,regular
1399785665,public_transport,stop_position,regular
1399785665,ref,1920,regular
1399785665,source,massdot_import_081211,regular
1399785668,attribution,massDOT,regular
1399785668,bus,yes,regular
1399785668,highway,bus_stop,regular
1399785668,name,Ipswich St @ Lansdowne St,regular
1399785668,network,MBTA,regular
1399785668,operator,MBTA,regular
1399785668,public_transport,stop_position,regular
1399785668,ref,1929,regular
1399785668,source,massdot_import_081211,regular
1399785676,attribution,massDOT,regular
1399785676,bus,yes,regular
1399785676,highway,bus_stop,regular
1399785676,name,Ipswich St @ Lansdowne St,regular
1399785676,network,MBTA,regular
1399785676,operator,MBTA,regular
1399785676,public_transport,stop_position,regular
1399785676,ref,1921,regular
1399785676,source,massdot_import_081211,regular
1399785685,attribution,massDOT,regular
1399785685,bus,yes,regular
1399785685,highway,bus_stop,regular
1399785685,name,JFK St @ Eliot St,regular
1399785685,network,MBTA,regular
1399785685,operator,MBTA,regular
1399785685,public_transport,stop_position,regular
1399785685,ref,25641,regular
1399785685,source,massdot_import_081211,regular
1399785711,attribution,massDOT,regular
1399785711,bus,yes,regular
1399785711,highway,bus_stop,regular
1399785711,name,Jersey St @ Boylston,regular
1399785711,network,MBTA,regular
1399785711,operator,MBTA,regular
1399785711,public_transport,stop_position,regular
1399785711,ref,1927,regular
1399785711,source,massdot_import_081211,regular
1399785716,attribution,massDOT,regular
1399785716,bus,yes,regular
1399785716,highway,bus_stop,regular
1399785716,name,Kenmore Station Busway,regular
1399785716,network,MBTA,regular
1399785716,operator,MBTA,regular
1399785716,public_transport,stop_position,regular
1399785716,ref,899,regular
1399785716,source,massdot_import_081211,regular
1399785751,attribution,massDOT,regular
1399785751,bus,yes,regular
1399785751,highway,bus_stop,regular
1399785751,name,Kent St - Inbound,regular
1399785751,network,MBTA,regular
1399785751,operator,MBTA,regular
1399785751,public_transport,stop_position,regular
1399785751,ref,70216,regular
1399785751,source,massdot_import_081211,regular
1399785759,attribution,massDOT,regular
1399785759,bus,yes,regular
1399785759,highway,bus_stop,regular
1399785759,name,Kent St - Outbound,regular
1399785759,network,MBTA,regular
1399785759,operator,MBTA,regular
1399785759,public_transport,stop_position,regular
1399785759,ref,70215,regular
1399785759,source,massdot_import_081211,regular
1399785778,attribution,massDOT,regular
1399785778,bus,yes,regular
1399785778,highway,bus_stop,regular
1399785778,name,Kilmarnock St @ Peterborough St,regular
1399785778,network,MBTA,regular
1399785778,operator,MBTA,regular
1399785778,public_transport,stop_position,regular
1399785778,ref,1924,regular
1399785778,source,massdot_import_081211,regular
1399785781,attribution,massDOT,regular
1399785781,bus,yes,regular
1399785781,highway,bus_stop,regular
1399785781,name,Kilmarnock St @ Queensberry St,regular
1399785781,network,MBTA,regular
1399785781,operator,MBTA,regular
1399785781,public_transport,stop_position,regular
1399785781,ref,1925,regular
1399785781,source,massdot_import_081211,regular
1399785851,attribution,massDOT,regular
1399785851,bus,yes,regular
1399785851,highway,bus_stop,regular
1399785851,name,Kirkland St @ Kirkland Place,regular
1399785851,network,MBTA,regular
1399785851,operator,MBTA,regular
1399785851,public_transport,stop_position,regular
1399785851,ref,2548,regular
1399785851,source,massdot_import_081211,regular
1399785862,attribution,massDOT,regular
1399785862,bus,yes,regular
1399785862,highway,bus_stop,regular
1399785862,name,Kirkland St @ Sumner Rd,regular
1399785862,network,MBTA,regular
1399785862,operator,MBTA,regular
1399785862,public_transport,stop_position,regular
1399785862,ref,2568,regular
1399785862,source,massdot_import_081211,regular
1399785865,attribution,massDOT,regular
1399785865,bus,yes,regular
1399785865,highway,bus_stop,regular
1399785865,name,Kirkland St @ Trowbridge St,regular
1399785865,network,MBTA,regular
1399785865,operator,MBTA,regular
1399785865,public_transport,stop_position,regular
1399785865,ref,2569,regular
1399785865,source,massdot_import_081211,regular
1399785879,attribution,massDOT,regular
1399785879,bus,yes,regular
1399785879,highway,bus_stop,regular
1399785879,name,Kirkland St opp Trowbridge St,regular
1399785879,network,MBTA,regular
1399785879,operator,MBTA,regular
1399785879,public_transport,stop_position,regular
1399785879,ref,2547,regular
1399785879,source,massdot_import_081211,regular
1399785880,attribution,massDOT,regular
1399785880,bus,yes,regular
1399785880,highway,bus_stop,regular
1399785880,name,Kneeland St @ Washington St,regular
1399785880,network,MBTA,regular
1399785880,operator,MBTA,regular
1399785880,public_transport,stop_position,regular
1399785880,ref,6542,regular
1399785880,source,massdot_import_081211,regular
1399786213,attribution,massDOT,regular
1399786213,bus,yes,regular
1399786213,highway,bus_stop,regular
